X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
485;659;0.2529466;0.6107031;0.2990972;0.5538937;726.3;0.2339992;False;12/21/2025 10:51:17 PM:905;1766332277905;;
488;657;0.2546196;0.6090605;0.290925;0.5638025;723.3;0.2342287;False;12/21/2025 10:51:17 PM:937;1766332277937;;
491;654;0.2561913;0.6055889;0.2925282;0.5432716;721.4;0.2287286;False;12/21/2025 10:51:17 PM:971;1766332277971;;
500;650;0.260555;0.6027013;0.3147085;0.5414411;719.6;0.2286183;False;12/21/2025 10:51:18 PM:4;1766332278004;;
559;648;0.2911943;0.6007721;0.4080302;0.5454986;714.9;0.2297259;False;12/21/2025 10:51:18 PM:37;1766332278037;;
599;647;0.3122356;0.5992048;0.4081609;0.545501;710.7;0.2297277;False;12/21/2025 10:51:18 PM:70;1766332278070;;
520;633;0.2709135;0.5864176;0.2253498;0.5260242;707.6;0.2255299;False;12/21/2025 10:51:18 PM:614;1766332278614;;
546;632;0.2844852;0.5859999;0.3500839;0.5435362;704.9;0.2246312;False;12/21/2025 10:51:18 PM:646;1766332278646;;
648;634;0.3377482;0.5871431;0.4658576;0.6021053;700.5;0.229183;False;12/21/2025 10:51:18 PM:679;1766332278679;;
713;634;0.3714059;0.5876207;0.4693587;0.5962634;696.6;0.2291885;False;12/21/2025 10:51:18 PM:710;1766332278710;;
796;637;0.4147484;0.5906802;0.4908932;0.6163954;696.0;0.2398321;False;12/21/2025 10:51:18 PM:774;1766332278774;;
826;636;0.4305095;0.5898115;0.4831791;0.5565556;694.5;0.2286616;False;12/21/2025 10:51:18 PM:822;1766332278822;;
844;636;0.4396462;0.5894006;0.4869659;0.5587788;693.1;0.2286433;False;12/21/2025 10:51:18 PM:857;1766332278857;;
856;635;0.4462657;0.5885519;0.4872078;0.5501634;691.7;0.2397787;False;12/21/2025 10:51:18 PM:894;1766332278894;;
862;635;0.4493545;0.5882933;0.4709739;0.5730177;693.0;0.2395152;False;12/21/2025 10:51:18 PM:955;1766332278955;;
862;634;0.4493125;0.5875797;0.4440044;0.5508828;685.4;0.2306227;False;12/21/2025 10:51:18 PM:990;1766332278990;;
862;633;0.4492779;0.5870118;0.4441842;0.5508561;678.7;0.2306466;False;12/21/2025 10:51:19 PM:24;1766332279024;;
862;633;0.4494717;0.5869926;0.4554778;0.5620061;676.1;0.2424598;False;12/21/2025 10:51:19 PM:62;1766332279062;;
869;633;0.4528496;0.5868992;0.4865521;0.583742;673.8;0.2422806;False;12/21/2025 10:51:19 PM:101;1766332279101;;
863;632;0.4499161;0.5859992;0.4144505;0.547153;677.2;0.2357605;False;12/21/2025 10:51:19 PM:135;1766332279135;;
750;639;0.3907657;0.5917874;0.2530164;0.646653;679.9;0.2215771;False;12/21/2025 10:51:19 PM:172;1766332279172;;
667;642;0.3475996;0.5950236;0.2301464;0.6402702;682.4;0.2216107;False;12/21/2025 10:51:19 PM:203;1766332279203;;
668;640;0.3480196;0.5926689;0.3563011;0.5466616;679.9;0.2224623;False;12/21/2025 10:51:19 PM:239;1766332279239;;
666;638;0.3471337;0.5909098;0.3361855;0.5467793;677.7;0.2224658;False;12/21/2025 10:51:19 PM:270;1766332279270;;
665;638;0.3464871;0.5908875;0.3373834;0.5896819;680.5;0.2152947;False;12/21/2025 10:51:19 PM:308;1766332279308;;
664;638;0.34601;0.5908704;0.3373659;0.5896819;683.1;0.2152931;False;12/21/2025 10:51:19 PM:342;1766332279342;;
629;642;0.3277538;0.5953513;0.2509504;0.6481477;687.3;0.1684805;False;12/21/2025 10:51:19 PM:377;1766332279377;;
629;640;0.3279232;0.5928025;0.3435528;0.5473202;690.0;0.1804501;False;12/21/2025 10:51:19 PM:412;1766332279412;;
629;637;0.3279923;0.5902755;0.3356616;0.5424418;692.6;0.1804513;False;12/21/2025 10:51:19 PM:449;1766332279449;;
582;610;0.3036401;0.5654631;0.2538582;0.4833321;694.5;0.2386641;False;12/21/2025 10:51:19 PM:594;1766332279594;;
616;604;0.3212988;0.5594705;0.40479;0.4714222;696.2;0.2387289;False;12/21/2025 10:51:19 PM:624;1766332279624;;
667;604;0.3479127;0.5593333;0.4456345;0.5559046;696.9;0.2435275;False;12/21/2025 10:51:19 PM:659;1766332279659;;
701;603;0.3655062;0.559226;0.4456328;0.5559049;697.5;0.2435273;False;12/21/2025 10:51:19 PM:691;1766332279691;;
713;557;0.3714115;0.5163462;0.4168569;0.3363672;696.8;0.2256174;False;12/21/2025 10:51:19 PM:726;1766332279726;;
654;561;0.3408022;0.5202035;0.2805811;0.5449067;695.6;0.2428503;False;12/21/2025 10:51:19 PM:876;1766332279876;;
710;568;0.3698166;0.5261902;0.4693474;0.5958773;694.5;0.2419934;False;12/21/2025 10:51:19 PM:907;1766332279907;;
702;559;0.3656976;0.5178704;0.3269846;0.4690047;695.8;0.2453675;False;12/21/2025 10:51:20 PM:9;1766332280009;;
757;559;0.3946682;0.5177387;0.4869978;0.5016014;696.9;0.2454168;False;12/21/2025 10:51:20 PM:43;1766332280043;;
790;562;0.4114904;0.5207853;0.4805468;0.5646239;696.6;0.242421;False;12/21/2025 10:51:20 PM:78;1766332280078;;
786;563;0.4098353;0.5216364;0.368082;0.5463106;694.1;0.2255075;False;12/21/2025 10:51:20 PM:111;1766332280111;;
780;563;0.4066828;0.5221179;0.3535616;0.5429723;691.9;0.2255052;False;12/21/2025 10:51:20 PM:142;1766332280142;;
656;540;0.3421246;0.5001982;0.2568111;0.43275;685.8;0.2747914;False;12/21/2025 10:51:20 PM:311;1766332280311;;
665;544;0.3467135;0.5037113;0.3821729;0.5487182;680.2;0.2685169;False;12/21/2025 10:51:20 PM:340;1766332280340;;
740;537;0.385846;0.4980183;0.4940419;0.4252357;673.7;0.3346789;False;12/21/2025 10:51:20 PM:376;1766332280376;;
788;528;0.4104643;0.4892166;0.4963659;0.3961322;667.8;0.3353137;False;12/21/2025 10:51:20 PM:409;1766332280409;;
802;535;0.4178839;0.4955413;0.4613428;0.5543967;659.2;0.2776485;False;12/21/2025 10:51:20 PM:442;1766332280442;;
813;537;0.4236099;0.4980491;0.4637012;0.5362073;651.4;0.2786236;False;12/21/2025 10:51:20 PM:475;1766332280475;;
834;552;0.4348231;0.5114544;0.4946397;0.6068867;647.3;0.3131097;False;12/21/2025 10:51:20 PM:509;1766332280509;;
849;562;0.4423241;0.5208867;0.4925781;0.6047072;643.7;0.3137906;False;12/21/2025 10:51:20 PM:543;1766332280543;;
830;542;0.4324929;0.5022954;0.3669807;0.3920745;641.3;0.297455;False;12/21/2025 10:51:20 PM:579;1766332280579;;
689;443;0.3591957;0.410868;0.1998465;0.1725809;632.8;0.236623;False;12/21/2025 10:51:20 PM:612;1766332280612;;
604;380;0.3145931;0.3527406;0.1994895;0.1725696;625.2;0.2364192;False;12/21/2025 10:51:20 PM:645;1766332280645;;
570;381;0.2971318;0.3533491;0.2311504;0.3780105;619.9;0.2460089;False;12/21/2025 10:51:20 PM:680;1766332280680;;
550;381;0.2868384;0.3534773;0.2345919;0.3915079;615.1;0.2459463;False;12/21/2025 10:51:20 PM:714;1766332280714;;
549;366;0.2860631;0.3395293;0.2762796;0.2553457;606.4;0.2355641;False;12/21/2025 10:51:20 PM:747;1766332280747;;
548;355;0.2854562;0.3292648;0.2763071;0.2553249;598.6;0.2355553;False;12/21/2025 10:51:20 PM:782;1766332280782;;
589;355;0.3070447;0.3293303;0.4028983;0.332485;594.6;0.2707808;False;12/21/2025 10:51:20 PM:819;1766332280819;;
684;351;0.3564993;0.3256353;0.4887822;0.2804554;587.3;0.2534423;False;12/21/2025 10:51:20 PM:854;1766332280854;;
758;346;0.3952248;0.3212896;0.5069451;0.2683772;580.7;0.2535306;False;12/21/2025 10:51:20 PM:890;1766332280890;;
758;307;0.3953034;0.2849934;0.3973883;0.1284061;573.0;0.2414671;False;12/21/2025 10:51:20 PM:924;1766332280924;;
759;281;0.3953645;0.2606354;0.397397;0.1284159;566.1;0.2414745;False;12/21/2025 10:51:20 PM:957;1766332280957;;
754;257;0.3927469;0.2383409;0.3539771;0.1131691;560.8;0.251936;False;12/21/2025 10:51:20 PM:991;1766332280991;;
736;219;0.3838013;0.2029451;0.3164858;0.0447843;554.1;0.2494371;False;12/21/2025 10:51:21 PM:24;1766332281024;;
723;191;0.3769761;0.1777602;0.3163842;0.0447507;548.1;0.2493585;False;12/21/2025 10:51:21 PM:59;1766332281059;;
686;167;0.3577486;0.1550297;0.2640437;0.02691598;542.4;0.249379;False;12/21/2025 10:51:21 PM:94;1766332281094;;
661;150;0.3446873;0.1393529;0.263869;0.02692053;537.2;0.2492936;False;12/21/2025 10:51:21 PM:126;1766332281126;;
613;162;0.3197757;0.1500376;0.21633;0.2334539;530.7;0.2573092;False;12/21/2025 10:51:21 PM:160;1766332281160;;
581;170;0.3029879;0.1578291;0.2163121;0.2334584;524.9;0.2572969;False;12/21/2025 10:51:21 PM:194;1766332281194;;
574;194;0.2994721;0.1800637;0.256291;0.3046123;517.8;0.2589321;False;12/21/2025 10:51:21 PM:229;1766332281229;;
570;210;0.2969057;0.1946504;0.2561621;0.3025982;511.5;0.2588773;False;12/21/2025 10:51:21 PM:262;1766332281262;;
558;191;0.2908829;0.1776966;0.2325099;0.07222313;506.5;0.2493531;False;12/21/2025 10:51:21 PM:296;1766332281296;;
580;162;0.3022469;0.1507983;0.3628798;0.01448553;501.2;0.248045;False;12/21/2025 10:51:21 PM:330;1766332281330;;
593;143;0.3092871;0.1325103;0.3592365;0.01491219;496.4;0.2479333;False;12/21/2025 10:51:21 PM:360;1766332281360;;
597;143;0.3114023;0.1324337;0.3369676;0.1242091;491.6;0.2491224;False;12/21/2025 10:51:21 PM:396;1766332281396;;
599;143;0.3124389;0.1324321;0.3324292;0.1314082;487.2;0.2490299;False;12/21/2025 10:51:21 PM:429;1766332281429;;
598;126;0.3117809;0.1169738;0.2936632;0.008889897;482.4;0.2574856;False;12/21/2025 10:51:21 PM:462;1766332281462;;
597;113;0.3112314;0.1051684;0.2936335;0.008885535;478.1;0.2574664;False;12/21/2025 10:51:21 PM:496;1766332281496;;
596;114;0.3108159;0.1062258;0.2939081;0.1293526;474.3;0.2493439;False;12/21/2025 10:51:21 PM:530;1766332281530;;
596;115;0.310489;0.1070238;0.2937421;0.1293782;471.0;0.2492475;False;12/21/2025 10:51:21 PM:562;1766332281562;;
594;107;0.3094115;0.09971644;0.282858;0.02354899;467.5;0.2453955;False;12/21/2025 10:51:21 PM:596;1766332281596;;
592;102;0.3086466;0.09459976;0.2838005;0.02596192;464.3;0.2528068;False;12/21/2025 10:51:21 PM:630;1766332281630;;
591;97;0.3080226;0.09059766;0.2837473;0.02596684;461.3;0.2527733;False;12/21/2025 10:51:21 PM:663;1766332281663;;
569;93;0.2964768;0.08645906;0.2227466;0.01940469;460.2;0.2512016;False;12/21/2025 10:51:21 PM:699;1766332281699;;
553;89;0.288067;0.08320928;0.2228163;0.01938096;459.2;0.251232;False;12/21/2025 10:51:21 PM:735;1766332281735;;
475;89;0.2474235;0.08317801;0.1192335;0.05322705;456.9;0.248737;False;12/21/2025 10:51:21 PM:769;1766332281769;;
425;89;0.2216868;0.08316292;0.1218546;0.05240964;454.8;0.24857;False;12/21/2025 10:51:21 PM:802;1766332281802;;
397;89;0.2068146;0.08294372;0.1314318;0.06041969;452.9;0.2481197;False;12/21/2025 10:51:21 PM:837;1766332281837;;
361;89;0.1884575;0.08284641;0.1054471;0.05686057;452.8;0.2387081;False;12/21/2025 10:51:21 PM:872;1766332281872;;
335;89;0.1749515;0.08275998;0.1054452;0.05686042;452.7;0.2386809;False;12/21/2025 10:51:21 PM:911;1766332281911;;
327;89;0.170759;0.08255679;0.1294964;0.05046779;451.1;0.2397323;False;12/21/2025 10:51:21 PM:951;1766332281951;;
320;90;0.1670979;0.08388231;0.1241207;0.1051343;449.6;0.2396631;False;12/21/2025 10:51:21 PM:985;1766332281985;;
309;90;0.1612465;0.08369613;0.1063199;0.05748165;447.8;0.2406314;False;12/21/2025 10:51:22 PM:19;1766332282019;;
304;127;0.15852;0.1181065;0.1168939;0.2617885;447.5;0.2347988;False;12/21/2025 10:51:22 PM:53;1766332282053;;
300;153;0.1563141;0.1424095;0.1168229;0.2617972;447.3;0.2347656;False;12/21/2025 10:51:22 PM:89;1766332282089;;
294;146;0.153461;0.1355707;0.1083001;0.05640725;444.7;0.2497932;False;12/21/2025 10:51:22 PM:124;1766332282124;;
290;140;0.151274;0.1304278;0.1082802;0.05641161;442.5;0.2496753;False;12/21/2025 10:51:22 PM:157;1766332282157;;
289;154;0.1509991;0.1428842;0.1382268;0.2281031;442.3;0.2076227;False;12/21/2025 10:51:22 PM:191;1766332282191;;
289;210;0.1508777;0.1945344;0.1326215;0.3624564;444.3;0.1729296;False;12/21/2025 10:51:22 PM:229;1766332282229;;
289;243;0.1508029;0.2250704;0.1322294;0.3624263;446.2;0.1727753;False;12/21/2025 10:51:22 PM:261;1766332282261;;
288;233;0.1505123;0.2165515;0.1254587;0.1266877;445.3;0.2132895;False;12/21/2025 10:51:22 PM:296;1766332282296;;
288;227;0.1501264;0.2109831;0.1242669;0.1388846;444.5;0.2131831;False;12/21/2025 10:51:22 PM:342;1766332282342;;
296;197;0.1543145;0.1832836;0.185134;0.03777968;443.7;0.2317237;False;12/21/2025 10:51:22 PM:381;1766332282381;;
296;182;0.1541979;0.1685921;0.1367073;0.04785825;443.6;0.2538971;False;12/21/2025 10:51:22 PM:414;1766332282414;;
295;169;0.1540981;0.1573304;0.1366796;0.04786803;443.4;0.2537133;False;12/21/2025 10:51:22 PM:449;1766332282449;;
295;161;0.1540234;0.1493088;0.1368688;0.0507028;442.5;0.2395092;False;12/21/2025 10:51:22 PM:483;1766332282483;;
294;161;0.1535449;0.1490789;0.1292596;0.1106293;441.6;0.2394145;False;12/21/2025 10:51:22 PM:518;1766332282518;;
294;160;0.1531613;0.1490087;0.1295349;0.1078493;441.7;0.2593279;False;12/21/2025 10:51:22 PM:553;1766332282553;;
294;160;0.1531384;0.1489905;0.1360084;0.1070355;440.9;0.2552636;False;12/21/2025 10:51:22 PM:588;1766332282588;;
294;160;0.1531275;0.1489766;0.1358106;0.1070135;440.2;0.2551517;False;12/21/2025 10:51:22 PM:620;1766332282620;;
293;153;0.1531132;0.1424471;0.1353486;0.04818178;439.0;0.2547037;False;12/21/2025 10:51:22 PM:654;1766332282654;;
293;148;0.1530681;0.1374629;0.1344996;0.04841821;438.0;0.2546627;False;12/21/2025 10:51:22 PM:686;1766332282686;;
293;147;0.1530375;0.1367538;0.1347349;0.1155838;437.2;0.2550739;False;12/21/2025 10:51:22 PM:722;1766332282722;;
293;147;0.1530141;0.1362275;0.1347459;0.1155843;436.5;0.2550765;False;12/21/2025 10:51:22 PM:754;1766332282754;;
293;148;0.1530382;0.1376383;0.1536305;0.1567668;436.9;0.2599269;False;12/21/2025 10:51:22 PM:789;1766332282789;;
309;139;0.1611393;0.1290837;0.2123136;0.03373591;436.4;0.265449;False;12/21/2025 10:51:22 PM:824;1766332282824;;
322;132;0.1677546;0.1229522;0.2163511;0.0355814;435.9;0.2652919;False;12/21/2025 10:51:22 PM:857;1766332282857;;
322;133;0.1681195;0.1231628;0.178792;0.1272388;436.4;0.2601208;False;12/21/2025 10:51:22 PM:891;1766332282891;;
323;133;0.168435;0.123345;0.1787093;0.1272484;436.9;0.2600952;False;12/21/2025 10:51:22 PM:930;1766332282930;;
317;133;0.1654205;0.1231555;0.1306164;0.1124794;435.7;0.2549827;False;12/21/2025 10:51:22 PM:968;1766332282968;;
312;133;0.162982;0.1233808;0.1280236;0.1300156;434.6;0.254677;False;12/21/2025 10:51:23 PM:1;1766332283001;;
312;132;0.1629725;0.1228171;0.1623156;0.09119504;434.2;0.2611519;False;12/21/2025 10:51:23 PM:34;1766332283034;;
318;127;0.1658256;0.1176414;0.1976283;0.04547681;433.8;0.2568699;False;12/21/2025 10:51:23 PM:69;1766332283069;;
322;123;0.1678268;0.1139678;0.1976446;0.04547688;433.4;0.2568772;False;12/21/2025 10:51:23 PM:100;1766332283100;;
319;119;0.1661699;0.1107567;0.1404264;0.04581558;432.6;0.2465994;False;12/21/2025 10:51:23 PM:135;1766332283135;;
316;116;0.1648392;0.1081166;0.1405437;0.04577513;431.9;0.2466482;False;12/21/2025 10:51:23 PM:173;1766332283173;;
311;115;0.1621494;0.1065945;0.1266332;0.0509259;432.7;0.2541153;False;12/21/2025 10:51:23 PM:210;1766332283210;;
306;113;0.1598724;0.1055158;0.1240707;0.05170061;433.4;0.2538928;False;12/21/2025 10:51:23 PM:245;1766332283245;;
305;112;0.1592181;0.1043604;0.1354595;0.04827374;434.5;0.2585968;False;12/21/2025 10:51:23 PM:279;1766332283279;;
302;112;0.1576115;0.1037729;0.1235687;0.05257388;436.1;0.2535478;False;12/21/2025 10:51:23 PM:314;1766332283314;;
300;111;0.1562766;0.1032717;0.1235463;0.05260838;437.5;0.2534361;False;12/21/2025 10:51:23 PM:349;1766332283349;;
296;120;0.1543117;0.1112799;0.1150332;0.1712256;436.8;0.2634043;False;12/21/2025 10:51:23 PM:383;1766332283383;;
289;150;0.1509206;0.1393548;0.1030164;0.261175;436.2;0.2631729;False;12/21/2025 10:51:23 PM:419;1766332283419;;
289;144;0.1507795;0.1341361;0.1260381;0.05637043;435.7;0.2574209;False;12/21/2025 10:51:23 PM:453;1766332283453;;
289;140;0.1506619;0.1300651;0.1260137;0.05632229;435.2;0.2572498;False;12/21/2025 10:51:23 PM:487;1766332283487;;
288;137;0.150289;0.1272438;0.1219261;0.06059201;434.9;0.2479919;False;12/21/2025 10:51:23 PM:522;1766332283522;;
287;134;0.1494905;0.124374;0.1159681;0.05503842;434.3;0.2440231;False;12/21/2025 10:51:23 PM:557;1766332283557;;
283;132;0.147631;0.1226145;0.1041366;0.05876046;433.7;0.2439199;False;12/21/2025 10:51:23 PM:590;1766332283590;;
283;130;0.1475168;0.1205743;0.1195145;0.05400951;432.8;0.2546387;False;12/21/2025 10:51:23 PM:626;1766332283626;;
283;128;0.1474227;0.1189482;0.1195126;0.05401014;432.1;0.2546294;False;12/21/2025 10:51:23 PM:663;1766332283663;;
281;127;0.1466204;0.1179154;0.1106114;0.05668482;432.5;0.2523771;False;12/21/2025 10:51:23 PM:697;1766332283697;;
280;126;0.1463357;0.1173734;0.1148952;0.1062597;433.0;0.2558155;False;12/21/2025 10:51:23 PM:733;1766332283733;;
280;126;0.1461169;0.1169708;0.1148956;0.1062614;433.5;0.2558199;False;12/21/2025 10:51:23 PM:768;1766332283768;;
280;126;0.1460201;0.1172953;0.1161525;0.1234321;433.7;0.2563361;False;12/21/2025 10:51:23 PM:803;1766332283803;;
279;126;0.1458012;0.117219;0.1211808;0.08634859;433.9;0.2564637;False;12/21/2025 10:51:23 PM:839;1766332283839;;
279;124;0.1455148;0.1151704;0.1241618;0.05818868;435.0;0.2449034;False;12/21/2025 10:51:23 PM:873;1766332283873;;
278;121;0.1451739;0.1126524;0.127136;0.05131096;434.0;0.2437286;False;12/21/2025 10:51:23 PM:911;1766332283911;;
278;119;0.144886;0.1105672;0.1271279;0.051314;433.1;0.2436753;False;12/21/2025 10:51:23 PM:952;1766332283952;;
274;147;0.143026;0.1366635;0.1018923;0.251505;432.8;0.2588762;False;12/21/2025 10:51:23 PM:988;1766332283988;;
274;141;0.1427739;0.1313755;0.1240962;0.05245801;434.0;0.2549164;False;12/21/2025 10:51:24 PM:25;1766332284025;;
273;137;0.1425869;0.1276095;0.1240896;0.05246034;435.0;0.2548803;False;12/21/2025 10:51:24 PM:59;1766332284059;;
273;134;0.1425634;0.1246546;0.1205615;0.05341403;436.4;0.2564777;False;12/21/2025 10:51:24 PM:93;1766332284093;;
273;131;0.1425414;0.1221398;0.1205695;0.05341113;437.6;0.2565317;False;12/21/2025 10:51:24 PM:130;1766332284130;;
272;129;0.1420816;0.1203027;0.1137037;0.05553607;437.5;0.2448404;False;12/21/2025 10:51:24 PM:170;1766332284170;;
272;128;0.1419489;0.1187856;0.1168544;0.05457578;437.3;0.2446541;False;12/21/2025 10:51:24 PM:209;1766332284209;;
277;127;0.1444973;0.1178403;0.165886;0.05767772;437.9;0.259756;False;12/21/2025 10:51:24 PM:251;1766332284251;;
562;193;0.2931539;0.1793586;0.4848132;0.3539961;440.1;0.2489388;True;12/21/2025 10:51:24 PM:286;1766332284286;;
768;179;0.4005036;0.1663478;0.5448717;0.03497734;440.0;0.2500351;True;12/21/2025 10:51:24 PM:319;1766332284319;;
874;168;0.455216;0.1564224;0.54457;0.03494722;439.8;0.2499993;True;12/21/2025 10:51:24 PM:354;1766332284354;;
861;168;0.4484388;0.1557463;0.4211997;0.1453187;439.0;0.2497416;True;12/21/2025 10:51:24 PM:388;1766332284388;;
852;167;0.4437957;0.1552375;0.4201405;0.1454293;438.2;0.2496435;True;12/21/2025 10:51:24 PM:421;1766332284421;;
847;164;0.4412664;0.1526217;0.4277264;0.07964741;437.1;0.2585827;True;12/21/2025 10:51:24 PM:456;1766332284456;;
845;164;0.440461;0.1523968;0.4356293;0.1001134;436.2;0.2585206;True;12/21/2025 10:51:24 PM:490;1766332284490;;
845;277;0.4403464;0.2570156;0.3705302;0.4803954;435.8;0.2654047;True;12/21/2025 10:51:24 PM:526;1766332284526;;
841;285;0.4380991;0.2648135;0.3935122;0.3097628;433.7;0.2610255;True;12/21/2025 10:51:24 PM:561;1766332284561;;
837;291;0.4364252;0.2701851;0.3931803;0.3097932;431.7;0.260975;True;12/21/2025 10:51:24 PM:597;1766332284597;;
834;236;0.4345175;0.219406;0.4038944;0.02591103;433.2;0.2629741;True;12/21/2025 10:51:24 PM:637;1766332284637;;
831;206;0.4332395;0.1912977;0.409853;0.02961062;434.5;0.2627573;True;12/21/2025 10:51:24 PM:669;1766332284669;;
816;257;0.4253275;0.2388435;0.3432088;0.3990921;433.9;0.2515414;True;12/21/2025 10:51:24 PM:704;1766332284704;;
805;291;0.4192752;0.2702618;0.3431069;0.3990717;433.3;0.251508;True;12/21/2025 10:51:24 PM:737;1766332284737;;
803;275;0.4183674;0.2552541;0.3862072;0.1336123;435.0;0.2583486;True;12/21/2025 10:51:24 PM:774;1766332284774;;
797;275;0.4155708;0.2554881;0.3543096;0.2598321;436.7;0.2598345;True;12/21/2025 10:51:24 PM:807;1766332284807;;
792;275;0.4128568;0.2555291;0.3515053;0.2565264;438.1;0.2597863;True;12/21/2025 10:51:24 PM:842;1766332284842;;
666;285;0.347022;0.2640007;0.1828983;0.3315549;439.3;0.2380773;True;12/21/2025 10:51:24 PM:877;1766332284877;;
568;298;0.2962674;0.2763559;0.1577326;0.3658227;440.4;0.2379834;True;12/21/2025 10:51:24 PM:909;1766332284909;;
482;378;0.2513576;0.35019;0.1316724;0.5583444;438.3;0.2447757;True;12/21/2025 10:51:24 PM:944;1766332284944;;
417;415;0.2174226;0.3845031;0.1215079;0.5172576;436.4;0.2447594;True;12/21/2025 10:51:24 PM:982;1766332284982;;
347;431;0.1807482;0.3995903;0.08083472;0.4899049;435.7;0.2502816;True;12/21/2025 10:51:25 PM:19;1766332285019;;
300;437;0.1565005;0.4052436;0.08006151;0.4598388;436.6;0.2437598;True;12/21/2025 10:51:25 PM:57;1766332285057;;
272;447;0.141841;0.4142851;0.07877633;0.4930404;437.4;0.2436613;True;12/21/2025 10:51:25 PM:91;1766332285091;;
256;473;0.133837;0.438445;0.08740427;0.5690634;437.1;0.2456108;True;12/21/2025 10:51:25 PM:125;1766332285125;;
245;492;0.1280173;0.4558451;0.08739912;0.5690475;436.9;0.2455103;True;12/21/2025 10:51:25 PM:160;1766332285160;;
235;494;0.1226486;0.45803;0.08206336;0.5032356;438.1;0.2351229;True;12/21/2025 10:51:25 PM:195;1766332285195;;
227;495;0.1186291;0.4590313;0.08073958;0.4948652;439.2;0.2350579;True;12/21/2025 10:51:25 PM:229;1766332285229;;
224;495;0.1171413;0.4587512;0.09341974;0.4497237;440.6;0.2307956;True;12/21/2025 10:51:25 PM:263;1766332285263;;
223;509;0.1163381;0.4720404;0.09799246;0.5741528;440.4;0.2464501;True;12/21/2025 10:51:25 PM:299;1766332285299;;
221;520;0.1153664;0.4822983;0.09357145;0.5774593;440.3;0.2464406;True;12/21/2025 10:51:25 PM:334;1766332285334;;
222;496;0.1161212;0.4596514;0.13177;0.346324;438.7;0.2380662;True;12/21/2025 10:51:25 PM:370;1766332285370;;
224;479;0.1166924;0.4442149;0.1317261;0.3463201;437.4;0.2380137;True;12/21/2025 10:51:25 PM:404;1766332285404;;
258;490;0.1347183;0.4539607;0.2175832;0.5428965;440.1;0.1474719;True;12/21/2025 10:51:25 PM:439;1766332285439;;
250;504;0.1304303;0.4671273;0.08848052;0.5718046;443.2;0.1809395;True;12/21/2025 10:51:25 PM:474;1766332285474;;
244;514;0.127234;0.4767692;0.08847869;0.571797;446.1;0.1809336;True;12/21/2025 10:51:25 PM:509;1766332285509;;
237;510;0.1238833;0.4724374;0.08368117;0.4276583;450.1;0.2192597;True;12/21/2025 10:51:25 PM:546;1766332285546;;
233;506;0.1213711;0.4692321;0.08368029;0.4277398;453.6;0.2193017;True;12/21/2025 10:51:25 PM:582;1766332285582;;
234;365;0.1220369;0.3387116;0.1334923;0.07882851;453.8;0.2270184;True;12/21/2025 10:51:25 PM:619;1766332285619;;
234;326;0.1220291;0.3027202;0.1216445;0.1754898;452.3;0.2267384;True;12/21/2025 10:51:25 PM:655;1766332285655;;
234;301;0.1220227;0.2789462;0.1216416;0.1754768;451.0;0.2267263;True;12/21/2025 10:51:25 PM:689;1766332285689;;
234;240;0.1220039;0.222656;0.1201711;0.05315929;449.8;0.2400163;True;12/21/2025 10:51:25 PM:724;1766332285724;;
234;202;0.1219891;0.1876298;0.1201506;0.05316677;448.8;0.2399763;True;12/21/2025 10:51:25 PM:757;1766332285757;;
233;176;0.121809;0.1635888;0.1099935;0.05595132;449.4;0.241725;True;12/21/2025 10:51:25 PM:792;1766332285792;;
234;156;0.122168;0.1450698;0.1321754;0.04926487;448.4;0.2364851;True;12/21/2025 10:51:25 PM:826;1766332285826;;
235;143;0.1224358;0.1326926;0.1321612;0.04927015;447.6;0.2364203;True;12/21/2025 10:51:25 PM:859;1766332285859;;
235;135;0.1228834;0.1252024;0.1355264;0.06530132;448.8;0.2359527;True;12/21/2025 10:51:25 PM:898;1766332285898;;
236;135;0.1229324;0.1250925;0.1282062;0.1201467;449.9;0.2359502;True;12/21/2025 10:51:25 PM:932;1766332285932;;
236;135;0.122939;0.1252572;0.1255775;0.142586;451.3;0.2285448;True;12/21/2025 10:51:25 PM:971;1766332285971;;
236;134;0.1230841;0.1244541;0.1316812;0.1056993;454.2;0.2287119;True;12/21/2025 10:51:26 PM:10;1766332286010;;
236;133;0.1232019;0.1238182;0.1316838;0.1057123;456.8;0.228708;True;12/21/2025 10:51:26 PM:51;1766332286051;;
235;148;0.1226918;0.1378959;0.1099874;0.2360771;457.0;0.2288221;True;12/21/2025 10:51:26 PM:89;1766332286089;;
234;163;0.1221087;0.1518025;0.1076122;0.2498762;457.2;0.2288198;True;12/21/2025 10:51:26 PM:130;1766332286130;;
229;234;0.1196217;0.2175636;0.08835106;0.4122911;455.7;0.2522074;True;12/21/2025 10:51:26 PM:170;1766332286170;;
230;215;0.1202409;0.1997373;0.1335235;0.09309872;455.4;0.2432552;True;12/21/2025 10:51:26 PM:210;1766332286210;;
228;271;0.1190367;0.2512728;0.09599265;0.4208016;453.5;0.2447809;True;12/21/2025 10:51:26 PM:248;1766332286248;;
